rok;strana_id;strana;poradove_cislo;jmeno;tituly;vek;navrhovana_str;prislusnost;hlasy;hlasy_procenta;poradi;mandat
2018;15;Strana soukromníků ČR;23;Krocová Kateřina;;19;Soukromníci;BEZPP;169;1.97;-;False
2018;14;Demokrat. strana zelených a NK;13;Kruba Josef;;85;NK;BEZPP;59;4.44;-;False
2018;9;ANO 2011;38;Krumpholcová Jaroslava;;47;ANO;ANO;10095;2.06;25;False
2018;11;Komunistická str.Čech a Moravy;33;Kšír Václav;;67;KSČM;KSČM;2583;2.08;30;False
2018;13;Česká str.sociálně demokrat.;40;Kubát Jakub Mgr.;Mgr.;34;ČSSD;ČSSD;2977;2.11;37;False
2018;16;VEŘEJNÉ ZÁJMY PLZNĚ;17;Kuberská Alena;;59;NK;BEZPP;399;2.06;-;False
2018;12;Česká Plzeň - Naše Šance;17;Kubíčková Monika;;40;DSSS;BEZPP;220;2.07;-;False
2018;11;Komunistická str.Čech a Moravy;23;Kubík Jan;;65;KSČM;KSČM;2604;2.09;20;False
2018;16;VEŘEJNÉ ZÁJMY PLZNĚ;34;Kuděj František Ing.;Ing.;71;NK;BEZPP;386;1.99;-;False
2018;10;PATRIOTI STAROST. S PODP. SVOB;45;Kudrnovský Petr Ing.;Ing.;44;OPAT;BEZPP;1597;1.98;-;False
2018;10;PATRIOTI STAROST. S PODP. SVOB;46;Kunc Jiří MgA.;MgA.;28;STAN;BEZPP;1594;1.98;-;False
2018;4;PRO PLZEŇ;12;Kuncl Ladislav MVDr.;MVDr.;63;NK;BEZPP;2270;2.15;-;False
2018;16;VEŘEJNÉ ZÁJMY PLZNĚ;43;Kupková Ivana Mgr.;Mgr.;59;NK;BEZPP;385;1.99;-;False
2018;1;Koruna Česká (monarch.strana);32;Kurková Irena;;58;Monarchiste.cz;BEZPP;265;1.96;-;False
2018;2;Česká pirátská strana;7;Kůs Daniel Mgr.;Mgr.;44;Piráti;Piráti;5728;2.22;7;True
2018;8;NOVÁ PLZEŇ s Jiřím Strobachem;17;Kutil Tomáš;;21;NPJS;BEZPP;1249;2.06;-;False
2018;11;Komunistická str.Čech a Moravy;45;Kvit Karel RSDr. Ing.;RSDr. Ing.;67;KSČM;KSČM;2513;2.02;42;False
2018;14;Demokrat. strana zelených a NK;17;Kylián Zdeněk Bc.;Bc.;49;DSZ-ZA PR.ZVÍŘ.;DSZ-ZA PR.ZVÍŘ.;79;5.94;-;False
2018;5;TOP 09;18;Kylišová Jitka Bc.;Bc.;45;TOP 09;Zelení;3178;2.11;14;False
2018;5;TOP 09;8;Lacyk Václav Ing.;Ing.;47;TOP 09;TOP 09;3374;2.24;6;False
2018;11;Komunistická str.Čech a Moravy;25;Ladič Milan Ing.;Ing.;71;KSČM;KSČM;2604;2.09;22;False
2018;3;KDU-ČSL- PRAVÁ VOLBA PRO PLZEŇ;43;Lachmanová Marie Mgr.;Mgr.;56;KDU-ČSL;BEZPP;2774;1.92;39;False
2018;13;Česká str.sociálně demokrat.;42;Lakatošová Magdaléna;;52;ČSSD;ČSSD;2898;2.05;38;False
2018;9;ANO 2011;34;Langmaierová Zlata Mgr.;Mgr.;32;ANO;ANO;10307;2.11;21;False
2018;4;PRO PLZEŇ;40;Laňová Božena MUDr.;MUDr.;68;NK;BEZPP;2097;1.99;-;False
2018;16;VEŘEJNÉ ZÁJMY PLZNĚ;19;Laštovka Martin;;18;NK;BEZPP;394;2.03;-;False
2018;15;Strana soukromníků ČR;9;Ledecká Ludmila;;47;Soukromníci;Soukromníci;202;2.36;-;False
2018;12;Česká Plzeň - Naše Šance;15;Lednárová Lenka;;45;BPI;BEZPP;219;2.06;-;False
2018;14;Demokrat. strana zelených a NK;1;Legát Zdeněk;;58;NK;BEZPP;155;11.67;-;False
2018;2;Česká pirátská strana;26;Lehký Libor;;34;Piráti;BEZPP;5446;2.11;19;False
2018;15;Strana soukromníků ČR;37;Lepionka Petra;;42;Soukromníci;BEZPP;159;1.85;-;False
2018;5;TOP 09;38;Leška Martin Bc.;Bc.;30;TOP 09;TOP 09;2982;1.98;34;False
2018;6;Svob.a př.dem.-T.Okamura (SPD);1;Levová Jana;;41;SPD;SPD;2600;2.38;-;False
2018;11;Komunistická str.Čech a Moravy;31;Lifka František;;68;KSČM;KSČM;2606;2.1;28;False
2018;16;VEŘEJNÉ ZÁJMY PLZNĚ;6;Lipka Jiří Ing.;Ing.;41;NK;BEZPP;481;2.48;-;False
2018;3;KDU-ČSL- PRAVÁ VOLBA PRO PLZEŇ;28;Liška Jaroslav;;28;KDU-ČSL;BEZPP;3085;2.13;24;False
2018;13;Česká str.sociálně demokrat.;34;Liška Jiří MUDr. CSc.;MUDr. CSc.;74;ČSSD;ČSSD;3072;2.17;31;False
2018;3;KDU-ČSL- PRAVÁ VOLBA PRO PLZEŇ;44;Liška Milan;;53;KDU-ČSL;BEZPP;2818;1.95;40;False
2018;6;Svob.a př.dem.-T.Okamura (SPD);2;Liška Pavel;;33;SPD;BEZPP;2456;2.25;-;False
2018;16;VEŘEJNÉ ZÁJMY PLZNĚ;47;Liška Václav Ing.;Ing.;85;NK;BEZPP;360;1.86;-;False
2018;9;ANO 2011;40;Lišková Marie Ing.;Ing.;59;ANO;ANO;10150;2.07;27;False
2018;3;KDU-ČSL- PRAVÁ VOLBA PRO PLZEŇ;10;Lodr Jiří Ing.;Ing.;57;KDU-ČSL;KDU-ČSL;3634;2.52;4;True
2018;13;Česká str.sociálně demokrat.;4;Lokajíček Vlastimil Bc.;Bc.;39;ČSSD;ČSSD;3150;2.23;2;False
2018;8;NOVÁ PLZEŇ s Jiřím Strobachem;18;Lomická Kateřina Mgr.;Mgr.;44;NPJS;BEZPP;1279;2.11;-;False
2018;9;ANO 2011;46;Lorenzová Jana;;33;ANO;BEZPP;9647;1.97;33;False
2018;10;PATRIOTI STAROST. S PODP. SVOB;32;Loučím Jan Ing.;Ing.;69;OPAT;BEZPP;1816;2.25;-;False
2018;4;PRO PLZEŇ;31;Luhový Lukáš Bc.;Bc.;31;NK;BEZPP;2160;2.05;-;False
2018;6;Svob.a př.dem.-T.Okamura (SPD);43;Lukašáková Iva;;47;SPD;BEZPP;2229;2.04;-;False
2018;11;Komunistická str.Čech a Moravy;27;Lukavský Jiří JUDr.;JUDr.;69;KSČM;KSČM;2615;2.1;24;False
2018;12;Česká Plzeň - Naše Šance;26;Lukšan Martin;;36;ND;BEZPP;212;2.0;-;False
2018;15;Strana soukromníků ČR;46;Macourková Aneta;;21;Soukromníci;BEZPP;164;1.91;-;False
2018;9;ANO 2011;3;Mádlová Ivana PhDr. Ph.D., MBA;PhDr. Ph.D., MBA;52;ANO;ANO;10873;2.22;3;True
2018;7;Občanská demokratická strana;12;Mádr Zdeněk Ing.;Ing.;61;ODS;ODS;10624;2.18;12;True
2018;15;Strana soukromníků ČR;22;Macharáček Radek;;43;Soukromníci;BEZPP;170;1.98;-;False
2018;11;Komunistická str.Čech a Moravy;28;Mainzer František JUDr.;JUDr.;61;KSČM;KSČM;2639;2.12;25;False
2018;8;NOVÁ PLZEŇ s Jiřím Strobachem;25;Major Václav Ing.;Ing.;69;NPJS;BEZPP;1240;2.04;-;False
2018;8;NOVÁ PLZEŇ s Jiřím Strobachem;33;Majorová Eva;;59;NPJS;BEZPP;1222;2.01;-;False
2018;7;Občanská demokratická strana;44;Malast Jan JUDr. PhDr. Ph.D.;JUDr. PhDr. Ph.D.;38;ODS;ODS;9648;1.98;31;False
2018;10;PATRIOTI STAROST. S PODP. SVOB;17;Malina Vlastimil;;56;OPAT;BEZPP;1888;2.34;-;False
2018;13;Česká str.sociálně demokrat.;24;Marek Petr Bc.;Bc.;44;ČSSD;ČSSD;3007;2.13;21;False
2018;3;KDU-ČSL- PRAVÁ VOLBA PRO PLZEŇ;6;Mariňáková Michala Mgr. Bc.;Mgr. Bc.;37;KDU-ČSL;KDU-ČSL;3164;2.19;4;False
2018;7;Občanská demokratická strana;31;Marková Pavla;;45;ODS;ODS;10196;2.09;18;False
2018;12;Česká Plzeň - Naše Šance;13;Markuzzi Martin;;19;ND;BEZPP;228;2.15;-;False
2018;10;PATRIOTI STAROST. S PODP. SVOB;15;Markvartová Eva Mgr.;Mgr.;55;OPAT;BEZPP;1904;2.36;-;False
2018;12;Česká Plzeň - Naše Šance;39;Martínek Radek;;44;ND;BEZPP;208;1.96;-;False
2018;1;Koruna Česká (monarch.strana);10;Martínek Robert Ing. arch.;Ing. arch.;40;Monarchiste.cz;BEZPP;329;2.43;-;False
2018;13;Česká str.sociálně demokrat.;46;Mařík Antonín Ing.;Ing.;71;ČSSD;ČSSD;2767;1.96;42;False
2018;10;PATRIOTI STAROST. S PODP. SVOB;7;Maříková Jaroslava Ing.;Ing.;65;OPAT;OPAT;2019;2.51;-;False
2018;16;VEŘEJNÉ ZÁJMY PLZNĚ;39;Masnicová Alena;;63;NK;BEZPP;386;1.99;-;False
2018;8;NOVÁ PLZEŇ s Jiřím Strobachem;8;Mastná Marie MUDr.;MUDr.;67;NPJS;BEZPP;1343;2.21;-;False
2018;11;Komunistická str.Čech a Moravy;10;Maštálka Ivan Mgr. LL.M.;Mgr. LL.M.;36;KSČM;KSČM;2790;2.24;7;False
2018;11;Komunistická str.Čech a Moravy;17;Maštálková Lenka Ing. Mgr.;Ing. Mgr.;61;KSČM;KSČM;2662;2.14;14;False
2018;3;KDU-ČSL- PRAVÁ VOLBA PRO PLZEŇ;17;Matějka Miroslav Ing.;Ing.;51;KDU-ČSL;KAN;2939;2.03;13;False
2018;13;Česká str.sociálně demokrat.;17;Matějovic Karel Mgr. Bc.;Mgr. Bc.;54;ČSSD;ČSSD;3048;2.16;14;False
2018;7;Občanská demokratická strana;6;Matoušová Helena;;58;ODS;ODS;10547;2.16;7;True
2018;4;PRO PLZEŇ;23;Maule Petr PhDr. Mgr. MBA;PhDr. Mgr. MBA;28;NK;BEZPP;2223;2.11;-;False
2018;4;PRO PLZEŇ;3;Mauleová Naděžda Ing. MBA;Ing. MBA;51;PRO Zdraví;PRO Zdraví;2604;2.47;-;False
2018;7;Občanská demokratická strana;5;Mauritzová Ilona doc. PaedDr. Ph.D.;doc. PaedDr. Ph.D.;58;ODS;ODS;11069;2.27;6;True
2018;2;Česká pirátská strana;32;Maurová Alena;;54;Piráti;BEZPP;5416;2.1;25;False
2018;16;VEŘEJNÉ ZÁJMY PLZNĚ;9;Měřínská Zuzana Ing.;Ing.;30;NK;BEZPP;477;2.46;-;False
2018;12;Česká Plzeň - Naše Šance;8;Michalčíková Ludmila;;65;DSSS;BEZPP;231;2.18;-;False
2018;10;PATRIOTI STAROST. S PODP. SVOB;3;Michálek Jan Ing.;Ing.;49;OPAT;OPAT;1933;2.4;-;False
2018;12;Česká Plzeň - Naše Šance;11;Mikeš Jan;;28;DSSS;BEZPP;222;2.09;-;False
2018;10;PATRIOTI STAROST. S PODP. SVOB;23;Miškolci Michal;;33;Svobodní;Svobodní;1726;2.14;-;False
2018;4;PRO PLZEŇ;44;Mládek Michal;;54;NK;BEZPP;2045;1.94;-;False
2018;6;Svob.a př.dem.-T.Okamura (SPD);26;Mlejnecká Jarmila Bc.;Bc.;64;SPD;BEZPP;2304;2.11;-;False
2018;4;PRO PLZEŇ;43;Morávek Tomáš Bc.;Bc.;27;PRO Zdraví;PRO Zdraví;2110;2.0;-;False
2018;8;NOVÁ PLZEŇ s Jiřím Strobachem;42;Mrázek Jan;;64;NPJS;BEZPP;1186;1.95;-;False
2018;15;Strana soukromníků ČR;15;Muchka Radek;;51;Soukromníci;BEZPP;183;2.14;-;False
2018;2;Česká pirátská strana;33;Mutinská Ladislava Mgr.;Mgr.;58;Piráti;BEZPP;5407;2.1;26;False
2018;3;KDU-ČSL- PRAVÁ VOLBA PRO PLZEŇ;1;Náhlík Petr Ing.;Ing.;57;KDU-ČSL;KDU-ČSL;4548;3.15;1;True
2018;6;Svob.a př.dem.-T.Okamura (SPD);34;Nedvídková Jaroslava;;48;SPD;BEZPP;2294;2.1;-;False
2018;16;VEŘEJNÉ ZÁJMY PLZNĚ;45;Němec Jiří;;72;NK;BEZPP;355;1.83;-;False
2018;13;Česká str.sociálně demokrat.;14;Němeček Václav;;76;ČSSD;ČSSD;3003;2.12;11;False
2018;13;Česká str.sociálně demokrat.;28;Neubauer Radislav;;53;ČSSD;ČSSD;3109;2.2;25;False
2018;1;Koruna Česká (monarch.strana);17;Nevřiva Petr;;70;Monarchiste.cz;BEZPP;284;2.1;-;False
2018;10;PATRIOTI STAROST. S PODP. SVOB;27;Nosek Petr Ing. arch.;Ing. arch.;47;OPAT;BEZPP;1787;2.22;-;False
2018;15;Strana soukromníků ČR;38;Nosková Miroslava;;49;Soukromníci;BEZPP;157;1.83;-;False
2018;3;KDU-ČSL- PRAVÁ VOLBA PRO PLZEŇ;31;Novák Jan Bc.;Bc.;33;KDU-ČSL;KDU-ČSL;2875;1.99;27;False
2018;13;Česká str.sociálně demokrat.;25;Novák Jaroslav JUDr.;JUDr.;65;ČSSD;ČSSD;3005;2.13;22;False
2018;11;Komunistická str.Čech a Moravy;42;Novák Zdeněk;;54;KSČM;KSČM;2558;2.06;39;False
2018;1;Koruna Česká (monarch.strana);5;Novobilský Milan;;56;Monarchiste.cz;BEZPP;320;2.37;-;False
2018;8;NOVÁ PLZEŇ s Jiřím Strobachem;4;Novotný Zdeněk doc. MUDr. CSc.;doc. MUDr. CSc.;67;NPJS;NPJS;1678;2.76;-;False
2018;11;Komunistická str.Čech a Moravy;43;Nový Jozef;;62;KSČM;KSČM;2539;2.04;40;False
2018;2;Česká pirátská strana;46;Nový Karel;;54;Piráti;BEZPP;4707;1.82;39;False
2018;10;PATRIOTI STAROST. S PODP. SVOB;12;Nový Ladislav;;38;STAN;BEZPP;1995;2.48;-;False
2018;5;TOP 09;10;Nový Miloš Ing. et Ing.;Ing. et Ing.;58;TOP 09;TOP 09;3658;2.43;4;True
2018;14;Demokrat. strana zelených a NK;11;Odvodyová Iveta;;49;NK;BEZPP;56;4.21;-;False
2018;15;Strana soukromníků ČR;40;Olbertová Lenka Mgr.;Mgr.;34;Soukromníci;BEZPP;169;1.97;-;False
2018;16;VEŘEJNÉ ZÁJMY PLZNĚ;13;Ondráček Petr;;55;NK;BEZPP;420;2.17;-;False
2018;12;Česká Plzeň - Naše Šance;45;Opatrný Petr;;58;ND;BEZPP;207;1.95;-;False
2018;4;PRO PLZEŇ;34;Ostrčilová Drahoslava;;50;NK;BEZPP;2141;2.03;-;False
2018;13;Česká str.sociálně demokrat.;3;Osvald Petr Ing.;Ing.;52;ČSSD;ČSSD;3364;2.38;1;False
2018;9;ANO 2011;29;Ottová Ivana;;59;ANO;ANO;10411;2.13;16;False
2018;15;Strana soukromníků ČR;25;Ottová Miroslava Ing.;Ing.;50;Soukromníci;BEZPP;171;2.0;-;False
2018;3;KDU-ČSL- PRAVÁ VOLBA PRO PLZEŇ;18;Pachner Martin MUDr.;MUDr.;33;KDU-ČSL;BEZPP;3192;2.21;14;False
2018;16;VEŘEJNÉ ZÁJMY PLZNĚ;12;Páníková Hana;;57;NK;BEZPP;419;2.16;-;False
2018;2;Česká pirátská strana;6;Pastirčák Tomáš Mgr.;Mgr.;29;Piráti;Piráti;5772;2.24;6;True
2018;16;VEŘEJNÉ ZÁJMY PLZNĚ;28;Pata Kamil;;65;NK;BEZPP;373;1.92;-;False
2018;13;Česká str.sociálně demokrat.;37;Patrovský Pavel Ing.;Ing.;49;ČSSD;ČSSD;2971;2.1;34;False
2018;10;PATRIOTI STAROST. S PODP. SVOB;9;Pavelec Václav MUDr.;MUDr.;46;OPAT;BEZPP;1992;2.47;-;False
2018;4;PRO PLZEŇ;32;Pavlíčková Věra MUDr.;MUDr.;61;PRO Zdraví;PRO Zdraví;2326;2.2;-;False
2018;1;Koruna Česká (monarch.strana);33;Pecka Jiří;;61;Monarchiste.cz;BEZPP;260;1.92;-;False
2018;12;Česká Plzeň - Naše Šance;32;Pech Dobroslav;;40;DSSS;BEZPP;213;2.01;-;False
2018;2;Česká pirátská strana;47;Pech Zdeněk Mgr.;Mgr.;34;Piráti;BEZPP;4384;1.7;40;False
2018;1;Koruna Česká (monarch.strana);36;Pek Richard;;51;Monarchiste.cz;BEZPP;242;1.79;-;False
2018;5;TOP 09;6;Pelcl Petr Mgr.;Mgr.;42;TOP 09;Zelení;3334;2.22;4;False
2018;12;Česká Plzeň - Naše Šance;27;Peroutka Jaroslav;;33;BPI;BEZPP;220;2.07;-;False
2018;16;VEŘEJNÉ ZÁJMY PLZNĚ;40;Pešava Jan;;58;NK;BEZPP;364;1.88;-;False
2018;16;VEŘEJNÉ ZÁJMY PLZNĚ;14;Pešavová Jarmila;;61;NK;BEZPP;387;2.0;-;False
2018;8;NOVÁ PLZEŇ s Jiřím Strobachem;40;Pešek Jiří;;31;NPJS;BEZPP;1210;1.99;-;False
2018;10;PATRIOTI STAROST. S PODP. SVOB;38;Pešek Marian MUDr.;MUDr.;36;STAN;BEZPP;1716;2.13;-;False
2018;3;KDU-ČSL- PRAVÁ VOLBA PRO PLZEŇ;19;Pešek Miloš prof. MUDr. CSc.;prof. MUDr. CSc.;68;KDU-ČSL;KDU-ČSL;3111;2.15;15;False
2018;10;PATRIOTI STAROST. S PODP. SVOB;44;Pešík Jiří Ing. et Ing.;Ing. et Ing.;30;Svobodní;Svobodní;1649;2.05;-;False
2018;8;NOVÁ PLZEŇ s Jiřím Strobachem;6;Pešík Petr Ing.;Ing.;45;NPJS;NPJS;1323;2.18;-;False
2018;13;Česká str.sociálně demokrat.;26;Petrášek Michal PhDr. Ph.D.;PhDr. Ph.D.;39;ČSSD;ČSSD;3044;2.15;23;False
2018;3;KDU-ČSL- PRAVÁ VOLBA PRO PLZEŇ;42;Petrová Jana PhDr. Mgr.;PhDr. Mgr.;49;KDU-ČSL;BEZPP;2738;1.89;38;False
2018;3;KDU-ČSL- PRAVÁ VOLBA PRO PLZEŇ;7;Petříček Daniel Mgr.;Mgr.;45;KDU-ČSL;BEZPP;3519;2.44;2;False
2018;13;Česká str.sociálně demokrat.;20;Petřík Milan Bc.;Bc.;55;ČSSD;ČSSD;2983;2.11;17;False
2018;2;Česká pirátská strana;31;Pfeifer Zdeněk Bc.;Bc.;26;Piráti;BEZPP;5419;2.1;24;False
2018;8;NOVÁ PLZEŇ s Jiřím Strobachem;34;Pitule Miroslav;;34;NPJS;BEZPP;1231;2.03;-;False
2018;3;KDU-ČSL- PRAVÁ VOLBA PRO PLZEŇ;4;Podlipný Jiří MUDr. Ph.D.;MUDr. Ph.D.;49;KDU-ČSL;BEZPP;3478;2.41;3;False
2018;15;Strana soukromníků ČR;1;Pohl Petr Mgr.;Mgr.;54;Soukromníci;Soukromníci;280;3.27;-;False
2018;11;Komunistická str.Čech a Moravy;7;Pokorný Richard JUDr. Bc. Ph.D.;JUDr. Bc. Ph.D.;39;KSČM;KSČM;2810;2.26;4;False
2018;15;Strana soukromníků ČR;33;Polata Miroslav;;50;Soukromníci;BEZPP;187;2.18;-;False
2018;10;PATRIOTI STAROST. S PODP. SVOB;5;Popp Tomáš;;40;STAN;BEZPP;2355;2.92;-;False
2018;16;VEŘEJNÉ ZÁJMY PLZNĚ;46;Porebski Josef;;74;NK;BEZPP;347;1.79;-;False
2018;11;Komunistická str.Čech a Moravy;15;Poslední Josef;;47;KSČM;KSČM;2659;2.14;12;False
2018;12;Česká Plzeň - Naše Šance;9;Pospíšil Martin;;45;DSSS;DSSS;224;2.11;-;False
2018;3;KDU-ČSL- PRAVÁ VOLBA PRO PLZEŇ;24;Poupa Martin doc. Ing. Ph.D.;doc. Ing. Ph.D.;45;KDU-ČSL;BEZPP;2993;2.07;20;False
2018;1;Koruna Česká (monarch.strana);27;Pousková Zuzanna;;45;Monarchiste.cz;BEZPP;268;1.98;-;False
2018;16;VEŘEJNÉ ZÁJMY PLZNĚ;22;Pozníček Vladimír Ing.;Ing.;58;NK;BEZPP;397;2.05;-;False
2018;4;PRO PLZEŇ;18;Prajka Jana MUDr.;MUDr.;31;NK;BEZPP;2186;2.07;-;False
2018;5;TOP 09;44;Prajka Lukáš MUDr.;MUDr.;33;TOP 09;TOP 09;2784;1.85;40;False
2018;4;PRO PLZEŇ;28;Pravda Lukáš;;25;NK;BEZPP;2163;2.05;-;False
2018;9;ANO 2011;10;Procházka David Mgr.;Mgr.;43;ANO;ANO;10670;2.18;10;True
2018;13;Česká str.sociálně demokrat.;8;Prokop Tomáš Ing.;Ing.;40;ČSSD;ČSSD;3109;2.2;5;False
2018;4;PRO PLZEŇ;16;Prokopová Karolína Mgr.;Mgr.;44;PRO Zdraví;PRO Zdraví;2263;2.14;-;False
2018;12;Česká Plzeň - Naše Šance;47;Průcha Jiří;;47;DSSS;BEZPP;204;1.92;-;False
2018;9;ANO 2011;21;Průcha Radoslav;;50;ANO;ANO;10467;2.14;8;False
2018;4;PRO PLZEŇ;30;Průchová Martina Bc.;Bc.;30;NK;BEZPP;2156;2.04;-;False
2018;11;Komunistická str.Čech a Moravy;47;Příbek Pavel;;44;KSČM;BEZPP;2405;1.93;44;False
2018;6;Svob.a př.dem.-T.Okamura (SPD);28;Přibyl Pavel;;68;SPD;BEZPP;2293;2.1;-;False
2018;4;PRO PLZEŇ;7;Pšenička Josef RNDr. Ph.D.;RNDr. Ph.D.;45;NK;BEZPP;2423;2.3;-;False
2018;10;PATRIOTI STAROST. S PODP. SVOB;33;Ptáček Jan Jakub;Jakub;39;Svobodní;Svobodní;1707;2.12;-;False
2018;2;Česká pirátská strana;9;Ptáček Martin Ing.;Ing.;32;Piráti;Piráti;5745;2.23;2;False
2018;8;NOVÁ PLZEŇ s Jiřím Strobachem;32;Rada Stanislav MgA. DiS.;MgA. DiS.;32;NPJS;BEZPP;1261;2.08;-;False
2018;8;NOVÁ PLZEŇ s Jiřím Strobachem;24;Radová Marie;;73;NPJS;BEZPP;1222;2.01;-;False
2018;8;NOVÁ PLZEŇ s Jiřím Strobachem;10;Radová Petra;;37;NPJS;BEZPP;1311;2.16;-;False
2018;11;Komunistická str.Čech a Moravy;13;Rajdl David;;21;KSČM;BEZPP;2622;2.11;10;False
2018;3;KDU-ČSL- PRAVÁ VOLBA PRO PLZEŇ;23;Rajtmajer Josef Ing.;Ing.;30;KDU-ČSL;KDU-ČSL;2982;2.06;19;False
2018;14;Demokrat. strana zelených a NK;16;Rážová Andrea;;22;NK;BEZPP;65;4.89;-;False
2018;3;KDU-ČSL- PRAVÁ VOLBA PRO PLZEŇ;15;Reischig Tomáš doc. MUDr. Ph.D.;doc. MUDr. Ph.D.;46;KDU-ČSL;BEZPP;3248;2.25;11;False
2018;2;Česká pirátská strana;25;Reithmaier Jan Ing.;Ing.;45;Piráti;BEZPP;5470;2.12;18;False
2018;2;Česká pirátská strana;2;Rezek Jiří Ing. Ph.D.;Ing. Ph.D.;35;Piráti;Piráti;6139;2.38;3;True
2018;1;Koruna Česká (monarch.strana);6;Richterová Jana Mgr.;Mgr.;41;Monarchiste.cz;BEZPP;335;2.48;-;False
2018;10;PATRIOTI STAROST. S PODP. SVOB;47;Rödl Pavel Ing.;Ing.;64;OPAT;OPAT;1675;2.08;-;False
2018;10;PATRIOTI STAROST. S PODP. SVOB;2;Rösch Ludvík JUDr.;JUDr.;63;OPAT;OPAT;2381;2.96;-;False
2018;7;Občanská demokratická strana;17;Rottová Irena;;55;ODS;ODS;10380;2.13;4;False
2018;4;PRO PLZEŇ;6;Rumlová Jitka MUDr.;MUDr.;50;NK;BEZPP;2497;2.37;-;False
2018;9;ANO 2011;42;Rutová Miloslava Mgr.;Mgr.;70;ANO;ANO;10134;2.07;29;False
2018;1;Koruna Česká (monarch.strana);41;Růžička Jiří;;66;Monarchiste.cz;BEZPP;237;1.75;-;False
2018;3;KDU-ČSL- PRAVÁ VOLBA PRO PLZEŇ;26;Růžička Pavel Ing.;Ing.;32;KDU-ČSL;KDU-ČSL;2897;2.0;22;False
2018;5;TOP 09;45;Rybáková Veronika Bc.;Bc.;27;TOP 09;TOP 09;2712;1.8;41;False
2018;3;KDU-ČSL- PRAVÁ VOLBA PRO PLZEŇ;8;Rybářová-Ročáková Lilka Mgr.;Mgr.;70;KDU-ČSL;KDU-ČSL;3210;2.22;5;False
2018;16;VEŘEJNÉ ZÁJMY PLZNĚ;3;Ryšavá Dagmar Mgr.;Mgr.;55;NK;BEZPP;578;2.98;-;False
2018;7;Občanská demokratická strana;13;Řehula Jan Mgr.;Mgr.;44;ODS;BEZPP;10709;2.2;13;True
2018;9;ANO 2011;18;Řepíková Zdeňka Mgr.;Mgr.;29;ANO;ANO;10500;2.15;5;False
2018;12;Česká Plzeň - Naše Šance;23;Řezníček Zdeněk;;50;ND;BEZPP;213;2.01;-;False
2018;4;PRO PLZEŇ;33;Řežábek Filip;;30;NK;BEZPP;2140;2.03;-;False
2018;7;Občanská demokratická strana;16;Řežábová Helena Ing.;Ing.;58;ODS;ODS;10422;2.14;3;False
2018;12;Česká Plzeň - Naše Šance;3;Říha Marek Bc.;Bc.;51;BPI;BEZPP;273;2.57;-;False
2018;7;Občanská demokratická strana;41;Říhová Václava Ing.;Ing.;64;ODS;ODS;9875;2.03;28;False
2018;13;Česká str.sociálně demokrat.;16;Sedláček David JUDr.;JUDr.;37;ČSSD;ČSSD;3082;2.18;13;False
2018;2;Česká pirátská strana;18;Sedláček Roman;;50;Piráti;Piráti;5531;2.14;11;False
2018;15;Strana soukromníků ČR;17;Sedláčková Barbara;;20;Soukromníci;BEZPP;168;1.96;-;False
2018;7;Občanská demokratická strana;32;Seitz Václav MSc.;MSc.;58;ODS;ODS;10189;2.09;19;False
2018;2;Česká pirátská strana;28;Semencová Jaroslava;;64;Piráti;BEZPP;5424;2.1;21;False
2018;2;Česká pirátská strana;16;Sequens Filip;;36;Piráti;Piráti;5604;2.17;9;False
2018;16;VEŘEJNÉ ZÁJMY PLZNĚ;5;Schweitzer Jan;;52;NK;BEZPP;488;2.52;-;False
2018;4;PRO PLZEŇ;27;Sinkule Michael;;33;NK;BEZPP;2181;2.07;-;False
2018;10;PATRIOTI STAROST. S PODP. SVOB;14;Sitta Jindřich MUDr.;MUDr.;63;STAN;BEZPP;1995;2.48;-;False
2018;4;PRO PLZEŇ;17;Skalová Eva Mgr.;Mgr.;42;NK;BEZPP;2231;2.11;-;False
2018;4;PRO PLZEŇ;21;Skálová Ilona Mgr.;Mgr.;44;NK;BEZPP;2199;2.08;-;False
2018;12;Česká Plzeň - Naše Šance;19;Skalský Miloslav;;73;ND;BEZPP;216;2.03;-;False
2018;12;Česká Plzeň - Naše Šance;2;Skalský Vít Bc.;Bc.;45;ND;ND;297;2.8;-;False
2018;9;ANO 2011;26;Sládek Jiří;;41;ANO;ANO;10417;2.13;13;False
2018;2;Česká pirátská strana;38;Sláma Petr;;27;Piráti;BEZPP;5299;2.05;31;False
2018;6;Svob.a př.dem.-T.Okamura (SPD);8;Slaný Pavel;;61;SPD;SPD;2381;2.18;-;False
2018;12;Česká Plzeň - Naše Šance;38;Slavík Zdeněk;;42;ND;BEZPP;217;2.04;-;False
2018;9;ANO 2011;43;Složil Martin;;38;ANO;ANO;10012;2.05;30;False
2018;6;Svob.a př.dem.-T.Okamura (SPD);30;Smolík Martin;;49;SPD;BEZPP;2298;2.11;-;False
2018;5;TOP 09;27;Sobota Bohuslav;;49;TOP 09;TOP 09;3069;2.04;23;False
2018;6;Svob.a př.dem.-T.Okamura (SPD);35;Sobotková Gabriela;;50;SPD;BEZPP;2280;2.09;-;False
2018;15;Strana soukromníků ČR;12;Sochor Michal Ing.;Ing.;60;Soukromníci;Soukromníci;229;2.67;-;False
